name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_GT_epsilon_0.6_62.5k_1,dis,murcko,62303,6/96,0.0625,0.6957931399772082,0.0006263651548246178
