name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.5_2,dis,csk,18755,859652,31/45,0.6888888888888889,0.02181696779627105,0.0008697120170449585,0.0016556291390728477,747
