name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
Molpher_100k_0,sim,csk,21338.0,100030.0,40/46,0.8695652,0.213316,0.0278463,0.0018781,2710.0
Molpher_100k_1,sim,csk,19401.0,100075.0,31/44,0.7045455,0.1938646,0.0107361,0.0016004,1063.0
Molpher_100k_2,sim,csk,18222.0,100195.0,29/42,0.6904762,0.1818654,0.0069647,0.001594,693.0
Molpher_100k_3,sim,csk,19118.0,100059.0,27/42,0.6428571,0.1910673,0.0111157,0.0014143,1100.0
Molpher_100k_4,sim,csk,18590.0,100065.0,23/42,0.547619,0.1857792,0.0025247,0.0012388,252.0
Molpher_100k_mean,sim,csk,19333.8,100084.8,-,0.6910126,0.1931785,0.0118375,0.0015451,1163.6
