name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
REINVENT_250k_2,dis,murcko,176950,248801,1/64,0.015625,0.7112109678015763,4.0192926045016075e-06,1
