unique_scaffold_recall,count_of_occurrence,unique_indicator
c1cncc(C2CCC3c4ccccc4CCC3C2)c1,2,1
c1ccc(-n2ncc3cc(Cc4ccncc4)ccc32)cc1,0,0
c1ccc(Cc2ccc3c(cnn3-c3ccccc3)c2)cc1,36,1
O=S(=O)(Nc1ccccc1)c1ccc(-c2ccc3c(cnn3-c3ccccc3)c2)cc1,0,0
O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccccc3)c2)cc1)c1ccccc1,3,1
c1cc(-c2ccc3c(c2)CCCN3)c2[nH]ccc2c1,395,1
c1cc(-c2ccc3c(c2)CCCN3)c2cc[nH]c2c1,0,0
N=C1CCNc2ccc(-c3cccc4cc[nH]c34)cc21,103,1
O=C1CNc2ccc(-c3cccc4cc[nH]c34)cc2C1,0,0
c1ccc(COc2ccc3c(cnn3-c3ccccc3)c2)cc1,886,1
O=c1ccc(-n2ncc3cc(OCc4ccccc4)ccc32)c[nH]1,0,0
O=c1[nH]cccc1-n1ncc2cc(OCc3ccccc3)ccc21,0,0
c1ccc(-n2ncc3cc(OCc4cccnc4)ccc32)cc1,247,1
O=c1ncc(-n2ncc3cc(OCc4ccccc4)ccc32)c[nH]1,0,0
c1ccc(COc2ccc3c(cnn3-c3cccnc3)c2)cc1,0,0
C1=C2CCC3(OCC(c4ccccc4)O3)C2Cc2cnn(-c3ccccc3)c21,179,1
O=C(NCCCC1(c2ccccc2)CCC1)c1cnn(-c2ccccc2)c1,0,0
C1=C2CCCCC2Cc2cnn(-c3ccccc3)c21,1342,1
O=S(=O)(NCCn1ccc2ccccc21)c1ccccc1,0,0
c1ccc(CCCCn2ccc3ncccc32)cc1,2,1
O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,0,0
c1ccc(CCCCn2cnc3ccccc32)cc1,0,0
O=S(=O)(NCCNc1cccc2c1cnn2-c1ccccc1)C1CC1,0,0
O=S(=O)(NCCNc1cccc2c1cnn2-c1ccccc1)c1cnn(C2CCCC2)c1,1,1
O=S(=O)(NCCNc1cccc2c1cnn2-c1cccnc1)c1cnn(C2CCCC2)c1,0,0
O=S(=O)(NCCNc1cccc2c1cnn2-c1cncnc1)c1cnn(C2CCCC2)c1,0,0
c1ccc2c(c1)CCCC2CCCNc1cccc2ncccc12,2,1
c1ccc2c(c1)CCCC2CCCNc1cccc2cnccc12,0,0
c1cc(CCCCc2cc3ccncc3[nH]2)c2c(c1)CCO2,1,1
