TSNE1,TSNE2,set_label
20.275402,98.194786,IS
-68.66978,31.278032,IS
-5.491401,74.26076,IS
-67.73164,32.693428,IS
8.335924,77.93653,IS
-44.320873,56.36482,IS
8.160636,78.694145,IS
-70.35658,40.408554,IS
-70.026474,34.918438,IS
-72.87243,40.103558,IS
-68.60713,32.29977,IS
-71.722145,38.614727,IS
-67.53502,33.308132,IS
-66.52463,35.38047,IS
-77.55444,37.509262,IS
-55.911877,32.30453,IS
-68.34926,27.93491,IS
-66.54083,35.285717,IS
-66.40366,33.488438,IS
-69.56956,38.93915,IS
-66.897865,27.561943,IS
-8.482475,76.747,IS
33.623028,86.48624,IS
32.547386,87.77535,IS
32.527424,89.308426,IS
31.31511,86.73646,IS
20.46309,77.19468,IS
32.469223,89.252304,IS
-3.4868515,77.95542,IS
17.767035,87.763435,IS
32.135723,89.03237,IS
-63.97043,29.471899,IS
17.296452,86.92033,IS
31.540577,88.56731,IS
31.325558,86.59931,IS
-7.041362,76.15367,IS
17.7669,87.76237,IS
17.612072,87.99663,IS
8.006456,82.2345,IS
21.475573,95.34613,IS
21.531075,95.336945,IS
20.067556,95.39604,IS
-46.790688,52.741444,IS
-63.55285,32.452236,IS
-55.003876,32.31929,IS
32.04456,89.21553,IS
-46.79067,52.738068,IS
20.152008,95.25153,IS
31.367788,88.9208,IS
-47.855057,30.031994,IS
-46.829735,52.792953,IS
-44.79244,58.04219,IS
33.390244,86.78231,IS
-70.647865,44.610447,IS
33.511967,86.66697,IS
19.315533,92.51786,IS
-47.6446,30.171495,IS
-61.685093,60.452435,IS
31.334196,86.61085,IS
19.013138,85.1732,IS
-72.26087,34.275654,IS
-74.37038,39.812214,IS
-77.17725,41.466206,IS
-77.6028,38.14138,IS
-72.705124,38.005642,IS
-18.69392,16.183582,IS
-18.696674,16.18438,IS
73.57785,63.7656,IS
73.70508,63.70242,IS
72.6374,62.44364,IS
72.59108,62.436188,IS
73.039894,63.54548,IS
72.91018,63.612675,IS
72.245514,65.168015,IS
72.64712,64.48923,IS
-76.2191,-28.501709,IS
-80.13776,-30.805756,IS
-76.24873,-29.325043,IS
-81.14,-31.282509,IS
-76.15873,-28.669456,IS
-76.139694,-28.540085,IS
-76.15453,-29.451921,IS
-80.7095,-31.97926,IS
-67.01654,-66.30796,IS
-80.831665,-31.941832,IS
-77.496895,-30.941525,IS
-80.789536,-31.944788,IS
65.78506,-76.12047,IS
65.915375,-76.10864,IS
70.16387,-68.97303,IS
69.12997,-69.68595,IS
65.764084,-76.159256,IS
69.483925,-68.40618,IS
65.06338,-75.420715,IS
69.41943,-68.42523,IS
70.19548,-68.9885,IS
69.468315,-68.422424,IS
69.694824,-68.29764,IS
69.383804,-68.30913,IS
68.897316,-68.20094,IS
-32.40782,-12.797691,IS
20.373322,98.206894,IS
-76.15141,-42.136208,IS
-67.59339,-37.79108,IS
-70.64705,-40.802715,IS
-69.12734,-36.176167,IS
-73.51884,-39.929222,IS
-72.48846,-42.460087,IS
-69.21579,-42.662094,IS
-71.39928,-40.467926,IS
-69.116356,-44.107197,IS
-64.176796,-34.926567,IS
-69.57511,-42.821766,IS
31.482986,88.0783,IS
-66.02761,28.972486,IS
31.451576,85.406746,IS
-64.898315,34.017544,IS
-70.42497,42.657993,IS
-69.70467,42.506203,IS
-12.501768,73.78119,IS
-79.67335,28.06273,IS
-70.91176,-40.77264,IS
20.215483,98.09106,IS
-12.691104,72.506485,IS
-69.273476,41.065376,IS
-69.66542,41.349457,IS
-67.36274,28.718573,IS
-67.04452,28.896595,IS
-65.24443,33.902924,IS
87.20717,-50.34862,IS
87.22649,-50.253788,IS
87.23024,-50.332737,IS
87.119995,-50.196266,IS
87.6742,-50.23279,IS
87.18889,-50.33343,IS
-74.680595,-31.205547,IS
-74.69023,-31.44977,IS
-74.79331,-30.934011,IS
-65.57147,26.375061,IS
-70.839066,42.05024,IS
-66.69874,30.816587,IS
-66.72204,30.842861,IS
33.18532,86.17496,IS
33.188957,86.17586,IS
-66.98123,-66.147446,IS
-76.44772,43.35233,IS
-79.65298,40.60388,IS
-78.59411,40.29638,IS
-73.51319,31.7424,IS
-76.99272,43.958424,IS
70.000595,-55.132313,IS
-61.78137,-25.482918,IS
-8.747729,76.580414,IS
-47.6601,24.575985,IS
77.446625,54.35416,IS
-67.71515,9.9624605,IS
-67.134895,-27.807291,IS
-67.08706,-27.80453,IS
-67.136406,-27.807987,IS
-67.132805,-27.808044,IS
-67.06439,-27.804565,IS
-66.594406,-27.782202,IS
-66.48571,-27.772068,IS
-66.606445,-27.782415,IS
28.419195,14.42646,IS
30.084566,15.767758,IS
30.892267,14.42153,IS
30.802107,14.499381,IS
30.177952,14.493921,IS
30.503542,14.563765,IS
28.69949,14.744342,IS
28.482357,14.499809,IS
27.678713,10.473245,IS
-69.447,-19.205795,IS
-70.54267,-21.523314,IS
-70.569664,-21.446407,IS
-70.54267,-21.523314,IS
-70.53961,-21.524069,IS
-70.54342,-21.523014,IS
-70.569984,-21.445858,IS
-69.28796,-20.551128,IS
-70.566246,-21.446169,IS
-86.05962,-7.430763,IS
-89.07687,5.05028,IS
-88.9624,5.2378693,IS
-88.80652,5.128625,IS
-74.525185,-5.6268916,IS
-89.09961,5.2592487,IS
-86.173904,-6.670988,IS
-67.347565,-27.810637,IS
44.12445,16.583906,IS
44.339798,17.47518,IS
44.224487,16.415697,IS
44.09835,17.45178,IS
-68.92695,-19.009418,IS
-68.92695,-19.009418,IS
-93.03472,1.9330845,IS
-92.38778,1.8305982,IS
80.31088,24.427465,IS
80.31272,24.427027,IS
-74.19666,-5.5709734,IS
-93.76103,-11.026889,IS
-93.76103,-11.026889,IS
-67.35477,-27.810936,IS
80.57598,29.854115,IS
-90.86066,1.3254055,IS
64.96399,-77.37897,IS
80.744644,-29.173492,IS
83.0566,56.52312,IS
83.0566,56.52312,IS
93.09866,39.697784,IS
91.376236,39.02572,IS
92.92159,39.931374,IS
93.38689,39.641064,IS
-38.411373,88.36332,IS
-34.750763,91.870445,IS
-39.36767,90.06465,IS
-39.10032,88.01424,IS
-34.122208,92.364944,IS
-35.832367,91.11127,IS
-42.005623,90.74542,IS
-31.175209,93.67094,IS
-15.952414,86.70096,IS
-47.18049,71.73299,IS
-39.48771,89.923225,IS
-43.260536,87.89731,IS
-30.634144,92.60637,IS
-35.74359,81.3494,IS
-34.33894,90.98861,IS
-32.928192,94.604065,IS
-36.42702,83.51002,IS
-37.629158,87.35044,IS
-35.506935,77.09295,IS
-48.30237,72.222984,IS
-47.280113,71.593376,IS
-33.043037,88.23678,IS
-47.205738,72.03023,IS
-73.87136,59.710014,IS
-36.30979,80.32055,IS
-47.047977,71.681625,IS
-42.029476,90.72926,IS
-36.44345,80.16162,IS
-36.184284,79.490364,IS
-44.28329,86.35909,IS
-36.976543,80.36607,IS
-28.548822,86.520485,IS
-73.986755,59.595646,IS
-29.74811,92.900375,IS
-29.134329,94.29205,IS
-38.584816,81.215836,IS
-29.128265,94.2853,IS
-73.10239,63.635227,IS
-35.77111,81.35531,IS
-37.30832,78.47609,IS
-72.58036,63.074593,IS
-38.61158,81.0823,IS
-74.39001,59.45778,IS
-32.92638,94.60556,IS
41.97354,92.6052,IS
-71.74805,58.848976,IS
-39.321976,90.049835,IS
-75.026375,61.870308,IS
-35.40372,87.4646,IS
-73.63677,61.275253,IS
41.221718,94.39981,IS
-39.837452,79.06251,IS
-71.95733,58.98312,IS
-74.38274,63.873528,IS
-36.560383,79.476074,IS
-42.005363,58.087063,IS
-62.224453,29.329998,IS
-12.623317,72.533325,IS
16.34225,75.01359,IS
-38.176025,62.427124,IS
-12.661755,72.53792,IS
-35.684055,64.39747,IS
-94.849045,25.29354,IS
-95.248405,25.725082,IS
-94.96887,25.789093,IS
-96.77621,27.122856,IS
-66.85617,-66.46502,IS
-66.945854,-66.29738,IS
-66.84475,-65.73776,IS
-66.95576,-66.33508,IS
-66.83037,-66.40682,IS
-66.94747,-66.27171,IS
-66.9455,-66.18828,IS
48.016644,91.02743,IS
-32.008766,94.44443,IS
89.70353,-54.705967,IS
89.703415,-54.70562,IS
89.37444,-51.549942,IS
89.65143,-55.942074,IS
89.704124,-54.704838,IS
88.45633,-54.577568,IS
89.00462,-52.12552,IS
89.86821,-55.674557,IS
-35.445126,90.96589,IS
-45.584812,68.97037,IS
-45.509182,69.09011,IS
-40.35467,79.32151,IS
-39.742775,79.01246,IS
-45.560047,69.16486,IS
47.00309,93.29036,IS
47.611736,93.16855,IS
44.85039,92.66979,IS
45.24479,94.082436,IS
46.831444,93.01669,IS
47.023563,93.48024,IS
46.92381,93.14057,IS
44.914627,94.04303,IS
45.54649,94.37211,IS
41.343506,88.04361,IS
45.079277,93.897255,IS
41.770187,89.5085,IS
41.189857,86.64155,IS
41.705097,88.106735,IS
47.116062,93.33307,IS
47.434906,93.61866,IS
-38.137997,71.28087,IS
-38.108105,71.274956,IS
-36.933147,70.884735,IS
-36.923565,70.876884,IS
-38.121487,71.27557,IS
92.85406,-36.253426,IS
92.82912,-36.146572,IS
-44.638214,63.929123,IS
-67.54436,-66.52571,IS
-67.034515,-66.3158,IS
91.57104,-32.958138,IS
92.86763,-36.212067,IS
-71.48186,55.920567,IS
92.758316,-36.174366,IS
-18.69317,16.179396,IS
-57.59638,-75.68181,IS
-74.33361,60.873837,IS
39.854107,92.618065,IS
-36.752277,95.39426,IS
-48.102283,30.399813,IS
-31.796963,100.67327,IS
94.31049,-33.36954,IS
-23.047516,98.03075,IS
-23.324986,98.114624,IS
92.30837,-33.52398,IS
92.377525,-35.012455,IS
-83.84089,-35.424976,IS
-82.65287,-33.260883,IS
-83.19031,-32.57356,IS
-82.81995,-33.195545,IS
-83.902084,-35.723907,IS
-75.91216,-34.316376,IS
-83.06624,-32.503128,IS
-83.140076,-32.590652,IS
