TSNE1,TSNE2,set_label
3.1570656,-102.12196,IS
-37.305534,-91.54108,IS
-4.420139,-81.00894,IS
-38.18013,-90.00551,IS
-5.7568755,-88.988235,IS
-8.557915,-91.75605,IS
-4.9668074,-88.27791,IS
-41.2437,-87.147285,IS
-43.04434,-92.46047,IS
-44.3971,-89.264114,IS
-36.519157,-90.67637,IS
-45.861286,-86.07859,IS
-37.993546,-89.141174,IS
-35.153904,-92.723274,IS
-45.49367,-78.966934,IS
-16.606956,-94.09621,IS
-33.30999,-94.79623,IS
-35.124203,-92.469444,IS
-33.373814,-91.745705,IS
-39.29512,-87.63406,IS
-35.30285,-94.25523,IS
-5.64632,-75.65123,IS
19.697683,-95.28667,IS
18.340973,-94.617714,IS
19.086094,-92.749626,IS
20.491343,-94.5098,IS
14.527709,-83.19393,IS
19.13575,-92.903595,IS
-1.3848336,-75.40119,IS
9.408512,-91.212006,IS
19.120846,-93.274704,IS
-29.299547,-95.347305,IS
9.949663,-90.09187,IS
19.257105,-93.8087,IS
20.99964,-94.69056,IS
-5.2088585,-76.49213,IS
9.410443,-91.22236,IS
10.228113,-91.75684,IS
-2.926316,-87.29674,IS
6.0458426,-103.03659,IS
5.88932,-103.06551,IS
5.966504,-100.459984,IS
-13.943553,-70.5319,IS
-31.450703,-90.1848,IS
-17.601019,-93.36467,IS
19.21742,-93.19977,IS
-13.9739065,-70.56848,IS
6.7683296,-99.915016,IS
19.792244,-93.65843,IS
-60.383137,-75.5879,IS
-13.983857,-70.4588,IS
-9.125814,-92.35115,IS
19.613968,-95.00507,IS
-42.801422,-82.05194,IS
19.706507,-95.21935,IS
7.9328513,-96.516815,IS
-60.125362,-75.8568,IS
-45.23282,-74.98898,IS
21.030176,-94.687,IS
8.144597,-89.14844,IS
-51.052338,-91.10055,IS
-50.53795,-87.110176,IS
-54.875687,-84.44294,IS
-47.90014,-79.11797,IS
-47.850147,-85.6688,IS
25.717024,42.14769,IS
25.721983,42.150192,IS
-92.61181,-13.562911,IS
-93.53919,-12.784382,IS
-92.37805,-15.447617,IS
-92.50226,-15.742197,IS
-94.36249,-12.424178,IS
-94.358864,-12.395071,IS
-89.91518,-16.783175,IS
-90.159546,-15.233755,IS
-43.758007,78.17735,IS
-47.715946,78.6071,IS
-44.22682,76.919495,IS
-49.242264,80.40902,IS
