TSNE1,TSNE2,set_label
-89.73998,44.00915,IS
-76.07171,3.4152288,IS
-72.69938,21.834536,IS
-76.81945,1.872587,IS
-73.843834,20.873173,IS
-73.70083,17.114962,IS
-74.851456,20.676584,IS
-53.87886,-18.52362,IS
-69.928375,-5.257034,IS
-55.12204,-12.425907,IS
-75.17079,2.1201816,IS
-53.957176,-11.016664,IS
-76.48939,1.3667634,IS
-73.84586,2.927138,IS
-65.330574,-15.137036,IS
-60.89382,2.8567238,IS
-75.417984,5.614308,IS
-73.843765,2.8021252,IS
-75.112976,0.18285912,IS
-53.822025,-19.881643,IS
-73.91689,4.119849,IS
-69.485985,25.078775,IS
-98.24174,28.586256,IS
-94.84838,28.086308,IS
-97.181885,25.541876,IS
-99.0557,27.04404,IS
-77.98316,36.603016,IS
-97.17629,25.643438,IS
-69.54407,20.790848,IS
-88.49035,31.947475,IS
-97.29371,26.020882,IS
-70.096596,5.9235377,IS
-87.69102,30.90205,IS
-97.29458,26.87006,IS
-99.170204,26.992607,IS
-69.89918,24.629662,IS
-88.49248,31.946539,IS
-88.82735,31.900822,IS
-76.82461,22.244585,IS
-94.306946,42.425232,IS
-94.237175,42.79796,IS
-91.090004,40.614395,IS
-56.185406,-24.529245,IS
-70.07704,0.97179854,IS
-60.52315,3.25907,IS
-97.376816,26.027622,IS
-56.193832,-24.512928,IS
-91.184875,40.04714,IS
-97.346214,26.78557,IS
-45.574654,-53.709476,IS
-56.213814,-24.499937,IS
-74.03792,15.831132,IS
-98.18384,28.516346,IS
-59.635086,-15.313261,IS
-98.25352,28.609564,IS
-89.75834,35.869823,IS
-45.789345,-54.141094,IS
-58.803215,-28.430351,IS
-99.145164,26.994421,IS
-85.875854,32.044662,IS
-72.41588,-5.157574,IS
-52.924553,-12.833552,IS
-51.640915,-16.598516,IS
-53.1162,-15.8293495,IS
-53.045,-11.158233,IS
27.741867,-63.964485,IS
27.74307,-63.970303,IS
-46.00641,-24.044056,IS
-46.568462,-24.429289,IS
-50.432693,-22.811308,IS
-50.37897,-22.766052,IS
-48.26715,-23.493708,IS
-48.289337,-23.390606,IS
-49.31058,-20.8061,IS
-48.316723,-21.479322,IS
-12.466977,-95.02888,IS
-15.356833,-94.26684,IS
-12.427826,-95.809555,IS
-15.760532,-93.49081,IS
-12.446345,-94.94865,IS
-12.434376,-95.06755,IS
-12.543586,-95.36928,IS
-15.839178,-93.465836,IS
55.84318,59.64543,IS
-15.829636,-93.4814,IS
-13.659672,-94.6033,IS
-15.7770605,-93.470116,IS
69.35089,-67.888435,IS
69.42803,-67.87339,IS
64.65892,-75.676445,IS
64.80226,-77.12439,IS
69.22219,-67.84391,IS
64.184044,-75.52387,IS
67.71902,-68.49476,IS
63.753483,-76.11424,IS
64.18769,-77.93211,IS
63.730114,-76.17654,IS
63.690823,-76.87468,IS
63.706814,-76.18294,IS
63.337933,-76.5368,IS
-4.4762,-20.717958,IS
-89.98529,44.156723,IS
5.0991297,-84.501884,IS
11.71785,-92.68579,IS
3.863369,-93.09591,IS
11.650412,-93.540504,IS
2.3779545,-86.24789,IS
1.4199085,-84.39563,IS
3.7782469,-88.91461,IS
5.1424413,-92.77099,IS
2.1987548,-90.007256,IS
15.4093685,-90.02982,IS
3.231661,-89.83522,IS
-97.702515,27.338812,IS
-72.618904,6.73565,IS
-100.1108,28.665777,IS
-72.549324,0.81210226,IS
-56.944225,-16.890495,IS
-57.69236,-18.05795,IS
-66.292595,23.260035,IS
-63.59841,19.546947,IS
3.4303114,-95.11165,IS
-89.359116,43.979927,IS
-100.10996,28.664654,IS
-56.91554,-13.8094,IS
-45.6947,-24.409454,IS
-49.443993,-24.096634,IS
-50.284195,-25.413559,IS
-45.39963,-25.546387,IS
-50.63982,-24.470512,IS
-46.63081,-24.127474,IS
-46.545933,-24.181875,IS
-49.368248,-25.88976,IS
-96.26973,-32.02892,IS
-96.35867,-32.250965,IS
-49.431904,-25.033827,IS
-49.287193,-25.209217,IS
-49.08584,-20.727934,IS
12.6570835,-69.25822,IS
12.527954,-69.09887,IS
8.912771,-67.1712,IS
12.620211,-69.26189,IS
-50.70076,-25.862495,IS
23.210175,-66.74798,IS
23.1615,-68.07961,IS
-32.818,-87.21303,IS
-27.201582,-92.55665,IS
-27.432076,-93.18224,IS
-66.35929,23.149445,IS
-56.12448,-18.437832,IS
-56.08146,-19.331112,IS
-73.855385,6.1362567,IS
-73.62886,6.2682557,IS
-73.296295,1.0640265,IS
-61.675156,47.144234,IS
-61.71433,47.085957,IS
-61.692524,47.111973,IS
-61.72915,47.067566,IS
-61.650578,47.18685,IS
-61.688446,47.11225,IS
-11.459449,-93.89624,IS
-11.512748,-93.61414,IS
-11.661181,-94.27488,IS
-72.05209,5.5790033,IS
-56.577,-16.177794,IS
-74.38254,7.7567153,IS
-75.208115,7.847804,IS
-97.93123,29.518963,IS
-97.93123,29.518963,IS
56.013947,59.707253,IS
-20.63181,-52.552116,IS
24.688408,-76.153206,IS
24.591562,-76.05551,IS
24.662388,-76.13393,IS
24.628403,-76.10868,IS
24.660845,-76.08864,IS
25.011766,-76.193115,IS
25.018644,-76.18993,IS
25.001492,-76.19357,IS
41.45448,-4.5536914,IS
44.824528,-3.3485613,IS
44.05729,-4.078318,IS
43.902653,-4.101901,IS
44.174603,-5.0490427,IS
43.775547,-4.0840316,IS
41.343464,-4.438672,IS
41.396854,-4.5029855,IS
42.801323,-0.49832967,IS
12.921828,-80.23272,IS
9.48882,-77.68981,IS
9.001541,-78.47167,IS
9.489193,-77.689804,IS
9.48822,-77.69046,IS
9.489124,-77.69125,IS
9.001541,-78.47167,IS
10.549184,-77.66122,IS
9.001541,-78.47167,IS
-19.450031,-67.22333,IS
-44.55396,-64.77136,IS
-44.58299,-64.814125,IS
-44.473682,-64.76164,IS
-23.60243,-70.45157,IS
-44.60701,-64.79071,IS
-21.80176,-71.4465,IS
24.246368,-76.40968,IS
34.62635,13.1914015,IS
35.997826,13.245454,IS
36.865242,12.741446,IS
34.253864,13.1017,IS
13.229797,-80.23006,IS
13.229797,-80.23006,IS
-38.163116,-62.669342,IS
-38.468945,-63.209282,IS
-51.608334,-79.93838,IS
-49.16989,-76.05508,IS
-51.599598,-79.92592,IS
-13.190502,-57.927654,IS
-29.586067,-87.25631,IS
-28.220678,-87.48425,IS
10.345426,10.2354145,IS
-34.79488,-85.332825,IS
-37.481102,-87.465126,IS
13.138695,-80.267914,IS
70.18147,34.69296,IS
70.17989,34.69411,IS
-25.39232,-69.68022,IS
-29.135054,-86.60501,IS
-29.136011,-86.60734,IS
24.237362,-76.41542,IS
-51.475372,-49.034374,IS
-51.47458,-49.03525,IS
25.155773,-85.007835,IS
24.982397,-87.850204,IS
25.94763,-84.78246,IS
25.070166,-84.9587,IS
-69.942696,-47.504475,IS
-76.96271,-46.9386,IS
-71.36249,-48.930573,IS
-69.70283,-48.44497,IS
-77.095695,-47.80766,IS
-75.8943,-45.710625,IS
-69.929016,-50.18428,IS
-80.195,-48.26973,IS
-56.50869,-51.25328,IS
-68.31065,-64.95346,IS
-71.13611,-48.79975,IS
-71.65357,-51.800755,IS
-81.65897,-46.46319,IS
-83.490944,-50.9568,IS
-75.636185,-47.683434,IS
-78.613235,-47.286304,IS
-84.496124,-49.292305,IS
-70.825195,-46.971516,IS
-87.022026,-51.201706,IS
-66.353516,-65.33535,IS
-68.607864,-65.19464,IS
-78.17341,-43.008907,IS
-68.19975,-64.77673,IS
-61.57575,-44.070316,IS
-84.15307,-54.05754,IS
-68.433914,-65.12014,IS
-69.94234,-50.230984,IS
-85.45745,-52.818275,IS
-85.7397,-54.03649,IS
-72.42618,-51.539436,IS
-86.74234,-53.16096,IS
-81.35778,-39.50584,IS
-61.50115,-44.146626,IS
-79.83914,-50.146904,IS
-80.62999,-52.671055,IS
-82.78344,-55.958336,IS
-80.63059,-52.657894,IS
-60.521828,-38.00942,IS
-83.56181,-51.489243,IS
-86.438095,-50.97795,IS
-59.934235,-37.460117,IS
-82.27792,-55.710335,IS
-61.531517,-44.213448,IS
-78.72843,-47.350037,IS
-103.534515,-6.7434816,IS
-60.122787,-42.389156,IS
-71.16182,-49.04507,IS
-64.02632,-43.295948,IS
-77.33942,-53.63859,IS
-63.262154,-41.58816,IS
-105.770325,-5.6227436,IS
-85.05978,-59.252117,IS
-59.009743,-41.9002,IS
-58.611134,-41.588253,IS
-85.462326,-54.886898,IS
-75.79592,15.792361,IS
-67.74236,4.495409,IS
-66.46219,23.470705,IS
-82.220406,31.10105,IS
-66.86981,15.469533,IS
-66.45379,23.382778,IS
-65.15053,14.774746,IS
-55.036415,-82.46782,IS
-54.707195,-81.518814,IS
-54.337284,-82.48329,IS
-56.891037,-81.90427,IS
55.787724,60.02227,IS
55.82532,59.92987,IS
56.28052,59.583,IS
55.829266,60.01551,IS
55.814762,60.035545,IS
55.90153,59.95787,IS
56.023937,59.67154,IS
-98.49704,-2.1401796,IS
-79.84402,-48.115265,IS
-60.151344,45.37736,IS
-60.14927,45.37609,IS
-61.65876,49.68075,IS
-59.508965,45.460888,IS
-60.15013,45.375046,IS
-58.208603,46.369793,IS
-60.331097,50.11521,IS
-59.63503,45.340218,IS
-75.63758,-44.858196,IS
-71.46281,-68.76979,IS
-70.82587,-68.85676,IS
-83.84066,-59.456924,IS
-84.896515,-59.17738,IS
-70.73541,-68.795685,IS
-101.93518,-1.1332854,IS
-101.11874,-0.51019275,IS
-104.049484,0.07017221,IS
-103.64767,2.3396246,IS
-102.26448,-0.5864728,IS
-101.846085,-1.1511047,IS
-101.72674,-1.0040681,IS
-103.46011,2.5146801,IS
-102.31457,1.8137977,IS
-108.62278,0.54456496,IS
-103.0464,1.7870854,IS
-109.11731,1.1114264,IS
-108.0821,2.0953434,IS
-108.44952,0.52581936,IS
-101.78056,-0.96509945,IS
-101.60051,-0.5531054,IS
-69.06496,-43.803284,IS
-69.0801,-43.85167,IS
-70.22015,-42.090763,IS
-70.11433,-42.00358,IS
-69.04033,-43.821434,IS
