name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
GB_GA_mut_r_0.5_250k_0,dis,cdpkit,246242.0,250000.0,0/149,0.0,0.984968,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_1,dis,cdpkit,246106.0,250000.0,0/53,0.0,0.984424,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_2,dis,cdpkit,247500.0,250000.0,0/154,0.0,0.99,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_3,dis,cdpkit,246322.0,250000.0,0/196,0.0,0.985288,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_4,dis,cdpkit,245040.0,250000.0,0/279,0.0,0.98016,0.0,0.0,0.0,0.0
GB_GA_mut_r_0.5_250k_mean,dis,cdpkit,246242.0,250000.0,-,0.0,0.984968,0.0,0.0,0.0,0.0
