name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
Molpher_250k_0,dis,murcko,250063.0,13/106,0.1226415,0.3358594,0.0067881
Molpher_250k_1,dis,murcko,250229.0,7/96,0.0729167,0.3400285,0.0013446
Molpher_250k_2,dis,murcko,249948.0,22/102,0.2156863,0.3376782,0.0010613
Molpher_250k_3,dis,murcko,250193.0,9/62,0.1451613,0.3490665,0.0017337
Molpher_250k_4,dis,murcko,250035.0,13/71,0.1830986,0.3416882,0.0034675
Molpher_250k_mean,dis,murcko,250093.6,-,0.1479009,0.3408642,0.002879
