name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.6_125k_2,dis,murcko,123850,1/64,0.015625,0.5520549051271699,8.074283407347597e-06
