name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_RNN_epsilon_0.6_125k_0,dis,murcko,66986,123991,6/92,0.06521739130434782,0.5402488890322684,0.0006456246822316017,80
