name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_0,sim,cdpkit,213335.0,248319.0,8/411,0.0194647,0.8591167,5.24e-05,13.0,3.75e-05,0.0
REINVENT_250k_1,sim,cdpkit,231008.0,247561.0,1/207,0.0048309,0.9331357,4e-06,1.0,4.3e-06,0.0
REINVENT_250k_2,sim,cdpkit,237343.0,246274.0,3/121,0.0247934,0.9637355,1.22e-05,3.0,1.26e-05,0.0
REINVENT_250k_3,sim,cdpkit,236935.0,248843.0,0/58,0.0,0.9521465,0.0,0.0,0.0,0.0
REINVENT_250k_4,sim,cdpkit,228827.0,247379.0,2/42,0.047619,0.9250058,1.21e-05,3.0,8.7e-06,0.0
REINVENT_250k_mean,sim,cdpkit,229489.6,247675.2,-,0.0193416,0.926628,1.61e-05,4.0,1.26e-05,0.0
