name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
REINVENT_250k_2,sim,cdpkit,237343,246274,3/121,0.024793388429752067,0.9637355141021788,1.218170227107536e-05,3,1.2640094379371366e-05,0
