name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_desired_3,sim,murcko,267030,619822,17/51,0.3333333333333333,0.012482991923504225,3.388069478011429e-05,0.17739533190458665,0.4308172346254247,0.005104691346870553,3164
