name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.1_desired_0,sim,murcko,"329,190.0","672,520.0",28/115,0.2434783,0.0073963,0.000176,0.503663,0.4894873,0.0021516,"1,447.0"
DrugEx_GT_epsilon_0.1_desired_1,sim,murcko,"359,057.0","722,858.0",20/100,0.2,0.0055701,6.53e-05,0.2344512,0.4967186,0.0370986,"26,817.0"
DrugEx_GT_epsilon_0.1_desired_2,sim,murcko,"349,161.0","774,757.0",5/58,0.0862069,0.002469,1.5e-05,0.0904291,0.4506716,6.5e-06,5.0
DrugEx_GT_epsilon_0.1_desired_3,sim,murcko,"267,030.0","619,822.0",17/51,0.3333333,0.012483,3.39e-05,0.1773953,0.4308172,0.0051047,"3,164.0"
DrugEx_GT_epsilon_0.1_desired_4,sim,murcko,"375,844.0","704,400.0",2/40,0.05,0.0013303,3e-06,0.0280122,0.5335662,2.8e-06,2.0
DrugEx_GT_epsilon_0.1_desired_mean,sim,murcko,"336,056.4","698,871.4",-,0.1826037,0.0058497,5.86e-05,0.2067902,0.4802522,0.0088728,"6,287.0"
