name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
Molpher_125k_0,dis,csk,"20,218.0","125,022.0",11/40,0.275,0.1617155,0.0029924,373.0
Molpher_125k_1,dis,csk,"23,455.0","144,534.0",6/23,0.2608696,0.1622802,0.001032,149.0
Molpher_125k_2,dis,csk,"21,153.0","125,013.0",3/40,0.075,0.1692064,0.000176,22.0
Molpher_125k_3,dis,csk,"21,711.0","125,028.0",12/37,0.3243243,0.1736491,0.0069018,857.0
Molpher_125k_4,dis,csk,"24,402.0","125,088.0",26/43,0.6046512,0.1950787,0.0119078,"1,472.0"
Molpher_125k_mean,dis,csk,"22,187.8","128,937.0",-,0.307969,0.172386,0.004602,574.6
