name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_3,sim,csk,411654,999865,29/40,0.725,0.41170958079340714,0.01764938266666,17647
