name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_2,sim,csk,284268,999921,23/40,0.575,0.28429045894625676,0.0140661112227866,14065
