name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_0,sim,csk,278465,999918,33/44,0.75,0.2784878360025522,0.03393878298020438,33936
