name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_4,sim,csk,399490,999837,22/40,0.55,0.3995551274857802,0.0015652551365872636,1565
