name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_1_2,sim,csk,318648,940233,30/37,0.8108108108108109,0.025445344418003904,0.00011641737681985152,1.0025990348349203,0.33890322930592737,0.010711174783271805,10071
