name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
DrugEx_GT_1_4,sim,csk,300684,906241,27/35,0.7714285714285715,0.02565579051191854,0.008512399807871983,0.3317925364224307,0.007546557703745471,6839
