name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_100k_4,sim,csk,13723,98931,9/35,0.2571428571428571,0.1387128402624051,0.01001531393568147,0.0006562636721598367,981
