name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
Molpher_62.5k_0,dis,murcko,"62,584.0",8/106,0.0754717,0.3575674,0.0046338
Molpher_62.5k_1,dis,murcko,"62,701.0",4/96,0.0416667,0.3588778,0.0001116
Molpher_62.5k_2,dis,murcko,"62,565.0",15/102,0.1470588,0.357692,0.0016623
Molpher_62.5k_3,dis,murcko,"62,517.0",4/62,0.0645161,0.3678679,0.0013756
Molpher_62.5k_4,dis,murcko,"62,574.0",11/71,0.1549296,0.3535494,0.0013904
Molpher_62.5k_mean,dis,murcko,"62,588.2",-,0.0967286,0.3591109,0.0018347
