name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
addcarbon_500k_1,sim,csk,941,500000,16/44,0.36363636363636365,0.001882,0.01040106860017015,0.017297297297297298,5147
