name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_RNN_epsilon_0.6_10k_0,sim,csk,3455,9947,17/38,0.4473684210526316,0.34734090680607216,0.020414443988510465,0.0049447353112274574,199
