name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.6_10k_2,dis,csk,5740,9994,3/40,0.075,0.5743446067640584,0.0005005506056662329,0.0005229213874847481,5
