name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_mut_r_0.01_125k_0,sim,murcko,"125,000.0",9/115,0.0782609,0.59376,0.0022
GB_GA_mut_r_0.01_125k_1,sim,murcko,"124,996.0",14/100,0.14,0.5904829,0.0026641
GB_GA_mut_r_0.01_125k_2,sim,murcko,"124,999.0",3/58,0.0517241,0.6117969,0.001624
GB_GA_mut_r_0.01_125k_3,sim,murcko,"124,998.0",8/51,0.1568627,0.5727132,0.002928
GB_GA_mut_r_0.01_125k_4,sim,murcko,"124,992.0",4/40,0.1,0.5709965,0.000624
GB_GA_mut_r_0.01_125k_mean,sim,murcko,"124,997.0",-,0.1053696,0.5879499,0.002008
