name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_RNN_2,sim,murcko,374461,850330,28/58,0.4827586206896552,0.012892093454048757,7.664367221326243e-05,0.494828726562939,0.4403713852269119,0.0005421424623381511,461,7.477973362390602e-05,0.000542436540219728
