name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
DrugEx_RNN_0,sim,murcko,483930,887553,61/115,0.5304347826086957,0.01096098160082441,0.0002904517300350808,1.2222461366597972,0.5452406785848282,0.005257150840569521,4666,0.00012606717933986265,0.005284934538621591
