name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_100k_0,dis,csk,30044.0,99972.0,16/40,0.4,0.3005241,0.006737,0.0005328,669.0
DrugEx_GT_epsilon_0.1_100k_1,dis,csk,25777.0,99889.0,7/23,0.3043478,0.2580564,0.0005409,0.0002716,54.0
DrugEx_GT_epsilon_0.1_100k_2,dis,csk,27342.0,99949.0,5/40,0.125,0.2735595,0.0001901,0.0001829,19.0
DrugEx_GT_epsilon_0.1_100k_3,dis,csk,26543.0,99963.0,12/37,0.3243243,0.2655282,0.0057652,0.0004523,573.0
DrugEx_GT_epsilon_0.1_100k_4,dis,csk,32224.0,99817.0,30/43,0.6976744,0.3228308,0.0109279,0.0009319,1079.0
DrugEx_GT_epsilon_0.1_100k_mean,dis,csk,28386.0,99918.0,-,0.3702693,0.2840998,0.0048322,0.0004743,478.8
