name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_100k_1,dis,csk,25777,99889,7/23,0.30434782608695654,0.258056442651343,0.0005408924725797566,0.0002716336825766395,54
