name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.01_125k_0,dis,csk,"37,588.0","124,999.0",11/40,0.275,0.3007064,0.0016106,201.0
GB_GA_mut_r_0.01_125k_1,dis,csk,"36,021.0","124,987.0",11/23,0.4782609,0.288198,0.0015465,193.0
GB_GA_mut_r_0.01_125k_2,dis,csk,"40,025.0","124,991.0",9/40,0.225,0.3202231,0.0008808,110.0
GB_GA_mut_r_0.01_125k_3,dis,csk,"38,483.0","124,996.0",14/37,0.3783784,0.3078739,0.0021567,269.0
GB_GA_mut_r_0.01_125k_4,dis,csk,"40,135.0","124,991.0",24/43,0.5581395,0.3211031,0.0091639,"1,135.0"
GB_GA_mut_r_0.01_125k_mean,dis,csk,"38,450.4","124,992.8",-,0.3829558,0.3076209,0.0030717,381.6
