name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_GT_desired_0,sim,murcko,321598,501632,77/115,0.6695652173913044,0.020819943450870477,0.000648700034392092,1.8140924666124176,0.641103438377137,0.014014257463638683,7030
