name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
Molpher_250k_0,sim,csk,41271,250545,26/38,0.6842105263157895,0.16472489971861343,0.014680868297424267,3625
