name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
addcarbon_0,sim,murcko,1000000.0,1/115,0.0086957,0.002583,0.000165
addcarbon_1,sim,murcko,1000000.0,4/100,0.04,0.002744,0.00637
addcarbon_2,sim,murcko,1000000.0,4/58,0.0689655,0.003064,0.001924
addcarbon_3,sim,murcko,1000000.0,3/51,0.0588235,0.003195,0.00486
addcarbon_4,sim,murcko,1000000.0,3/40,0.075,0.00327,0.003239
addcarbon_mean,sim,murcko,1000000.0,-,0.0502969,0.0029712,0.0033116
