name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_set,SESY,ASER,CwASo
addcarbon_2,sim,murcko,3064,1000000,4/58,0.06896551724137931,0.22508328081390114,0.000689655172413793,0.003064,0.001924,1924
