name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_epsilon_0.1_short_1,dis,murcko,6554,9989,0/34,0.0,0.0,0.0,0.0,0.656121733907298,0.0,0
