name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
DrugEx_RNN_epsilon_0.6_62.5k_2,dis,murcko,61185,19/102,0.18627450980392157,0.6117349023453461,0.0008825692571708752
