name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
Molpher_250k_2,dis,cdpkit,195388,250104,1/154,0.006493506493506494,0.7812270095640214,3.998352678696377e-06,1,5.118047771857903e-06,0
