name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_1,dis,csk,77068,682139,15/41,0.36585365853658536,0.11297990585496505,0.0011682808805550215,0.0001946712003426213,796
