name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.5_500k_mean,sim,murcko,77272.2,432117.4,-,0.2432837,0.1782899,0.037818,0.000294,14761.8
