name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
DrugEx_GT_epsilon_0.1_0,dis,csk,170362,915387,29/42,0.6904761904761905,0.18610926307670964,0.011879863813229571,0.00017025473631063857,10747
