name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
DrugEx_GT_epsilon_0.1_10k_0,dis,csk,"4,808.0","9,996.0",10/40,0.25,0.4809924,0.0071537,0.0020842,71.0
DrugEx_GT_epsilon_0.1_10k_1,dis,csk,"4,549.0","9,989.0",3/23,0.1304348,0.4554009,0.0007013,0.0006599,7.0
DrugEx_GT_epsilon_0.1_10k_2,dis,csk,"4,390.0","9,996.0",1/40,0.025,0.4391757,0.0001001,0.0002278,1.0
DrugEx_GT_epsilon_0.1_10k_3,dis,csk,"4,525.0","9,997.0",9/37,0.2432432,0.4526358,0.0059368,0.0019929,59.0
DrugEx_GT_epsilon_0.1_10k_4,dis,csk,"4,961.0","9,985.0",16/43,0.372093,0.4968453,0.0110369,0.0032356,109.0
DrugEx_GT_epsilon_0.1_10k_mean,dis,csk,"4,646.6","9,992.6",-,0.2041542,0.46501,0.0049857,0.0016401,49.4
