name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
DrugEx_GT_epsilon_0.6_250k_4,dis,murcko,159602,248376,32/71,0.4507042253521127,0.6425822140625503,0.003081421411638323,763
