name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_62.5k_2,dis,csk,3339,53839,17/45,0.37777777777777777,0.062018239566113784,0.0009295580880849245,50
