name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
GB_GA_0,sim,murcko,"4,117.0","10,000.0",10/115,0.0869565,0.2112133,0.0042261,0.1512939,0.4117,0.0089,89.0
GB_GA_1,sim,murcko,"4,345.0","10,000.0",9/100,0.09,0.2071346,0.002124,0.0922878,0.4345,0.0124,124.0
GB_GA_2,sim,murcko,"4,859.0","10,000.0",4/58,0.0689655,0.1419336,0.000931,0.0779982,0.4859,0.0079,79.0
GB_GA_3,sim,murcko,"4,248.0","10,000.0",5/51,0.0980392,0.2307891,0.0006176,0.0514464,0.4248,0.0135,135.0
GB_GA_4,sim,murcko,"4,340.0","9,998.0",4/40,0.1,0.2304147,0.0004201,0.0455791,0.4340868,0.0013003,13.0
GB_GA_mean,sim,murcko,"4,381.8","9,999.6",-,0.0887923,0.2042971,0.0016638,0.0837211,0.4381974,0.0088001,88.0
