name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo,metric_1,metric_2
GB_GA_1,sim,murcko,4345,10000,9/100,0.09,0.20713463751438435,0.002124,0.0922878,0.4345,0.0124,124,0.0020756457564575647,0.012555690562980963
