name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
Molpher_500k_0,dis,csk,"500,147.0",15/40,0.375,0.1267587,0.0036529
Molpher_500k_1,dis,csk,"569,738.0",14/23,0.6086957,0.1275007,0.0011339
Molpher_500k_2,dis,csk,"500,116.0",4/40,0.1,0.1307657,0.000104
Molpher_500k_3,dis,csk,"500,055.0",19/37,0.5135135,0.136785,0.0059273
Molpher_500k_4,dis,csk,"500,052.0",34/43,0.7906977,0.1545819,0.0117748
Molpher_500k_mean,dis,csk,"514,021.6",-,0.4775814,0.1352784,0.0045186
