name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,CwASo
GB_GA_mut_r_0.5_250k_0,sim,murcko,"56,318.0","226,861.0",54/172,0.3139535,0.2482489,0.1724567,"33,369.0"
GB_GA_mut_r_0.5_250k_1,sim,murcko,"39,294.0","211,769.0",22/93,0.2365591,0.1855512,0.0037302,787.0
GB_GA_mut_r_0.5_250k_2,sim,murcko,"40,201.0","212,817.0",13/65,0.2,0.1888994,0.01034,"2,178.0"
GB_GA_mut_r_0.5_250k_3,sim,murcko,"41,826.0","214,363.0",11/57,0.1929825,0.1951176,0.0027177,581.0
GB_GA_mut_r_0.5_250k_4,sim,murcko,"41,593.0","214,626.0",3/50,0.06,0.1937929,1.4e-05,3.0
GB_GA_mut_r_0.5_250k_mean,sim,murcko,"43,846.4","216,087.2",-,0.200699,0.202322,0.0378517,"7,383.6"
