name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
GB_GA_mut_r_0.01_0,sim,murcko,413114.0,999996.0,14/115,0.1217391,0.4131157,0.0022169,3.39e-05,2212.0
GB_GA_mut_r_0.01_1,sim,murcko,409450.0,999951.0,16/100,0.16,0.4094701,0.0026039,3.91e-05,2597.0
GB_GA_mut_r_0.01_2,sim,murcko,428635.0,999990.0,7/58,0.1206897,0.4286393,0.0015354,1.63e-05,1533.0
GB_GA_mut_r_0.01_3,sim,murcko,390473.0,999990.0,12/51,0.2352941,0.3904769,0.0027918,3.07e-05,2784.0
GB_GA_mut_r_0.01_4,sim,murcko,388377.0,999931.0,6/40,0.15,0.3884038,0.0006445,1.54e-05,644.0
GB_GA_mut_r_0.01_mean,sim,murcko,406009.8,999971.6,-,0.1575446,0.4060211,0.0019585,2.71e-05,1954.0
