name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ASR,CwASo
REINVENT_100k_4,dis,murcko,77086,99260,6/98,0.061224489795918366,0.7766068909933508,0.0003426521274665914,7.784120394395434e-05,34
