name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
REINVENT_100k_0,dis,murcko,75969.0,99364.0,1/92,0.0108696,0.7645526,1.01e-05,1.32e-05,1.0
REINVENT_100k_1,dis,murcko,74005.0,98754.0,2/34,0.0588235,0.7493874,3.04e-05,2.7e-05,3.0
REINVENT_100k_2,dis,murcko,80133.0,99546.0,0/64,0.0,0.8049846,0.0,0.0,0.0
REINVENT_100k_3,dis,murcko,70127.0,97084.0,16/76,0.2105263,0.7223332,0.0027371,0.0002282,265.0
REINVENT_100k_4,dis,murcko,69463.0,98809.0,1/98,0.0102041,0.7030028,8.1e-05,1.44e-05,8.0
REINVENT_100k_mean,dis,murcko,73939.4,98711.4,-,0.0580847,0.7488521,0.0005717,5.66e-05,55.4
