name,type_cluster,phfp,UFo,SSo,TUPOR_,TUPOR,SESY,ASER,CwAFo,ACR,DIV
DrugEx_GT_epsilon_0.1_250k_0,dis,cdpkit,245372.0,249999.0,53/275,0.1927273,0.9814919,0.0012055,301.0,0.000216,0.0
DrugEx_GT_epsilon_0.1_250k_1,dis,cdpkit,236842.0,249999.0,6/179,0.0335196,0.9473718,0.0002561,64.0,2.53e-05,0.0
DrugEx_GT_epsilon_0.1_250k_2,dis,cdpkit,238214.0,250000.0,40/130,0.3076923,0.952856,0.0008247,206.0,0.0001679,0.0
DrugEx_GT_epsilon_0.1_250k_3,dis,cdpkit,241197.0,249999.0,0/98,0.0,0.9647919,0.0,0.0,0.0,0.0
DrugEx_GT_epsilon_0.1_250k_4,dis,cdpkit,245221.0,249998.0,19/152,0.125,0.9808918,0.0004362,109.0,7.75e-05,0.0
DrugEx_GT_epsilon_0.1_250k_mean,dis,cdpkit,241369.2,249999.0,-,0.1317878,0.9654807,0.0005445,136.0,9.74e-05,0.0
