name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_2,dis,csk,411549,999856,22/42,0.5238095238095238,0.41160827159110913,0.0011131602950824918,1113
