name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_3,dis,csk,315480,999950,19/40,0.475,0.3154957747887394,0.00623731186559328,6237
