name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_4,dis,csk,291014,999932,38/46,0.8260869565217391,0.29103379029774024,0.034676357992343476,34674
