name,type_cluster,scaffold,uniq_scaffolds,set_size,TUPOR_,TUPOR,SESY,ASER,tRS
DrugEx_0,dis,csk,310361,999904,26/42,0.6190476190476191,0.31039079751656157,0.020898006208596026,20896
