name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,TUPOR_unique,TUPOR_1,TUPOR_2,SESY,ASER,CwASo
DrugEx_RNN_desired_3,sim,murcko,210457,229167,3/51,0.058823529411764705,0.002795037913291775,1.6171099473053172e-05,0.06673178591765395,0.9183564823905711,1.3090890049614473e-05,3
