unique_scaffold_recall,count_of_occurrence,unique_indicator
C1CCC(C2CCC(C3CCCCC3CCCC3CCCC3)C3CCCC23)CC1,108,1
C1CCC(CCCC2CCC3CCCC23)CC1,172,1
C1CCC(C2CC(CCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,125,1
C1CCC(C2CC(CCCCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,80,1
C1CCC(C2CCC(C3CCCCC3CC3CCC4CCCC4C3)CC2)CC1,82,1
C1CCC(C2CCC(C3CCCCC3CCC34CC(C3)C4)CC2)CC1,0,0
C1CCC(CCCC2CCC(CCCCC3CCC4CCCCC34)CC2)CC1,21,1
C1CCC(C2CCCCC2CCC2CC3CCCCC3C2)CC1,21,1
C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,135,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCC3C4)CC2)CC1,3,1
C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,599,1
C1CCC(CCCC2CCC3CCC23)CC1,94,1
C1CCC(CCCCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,118,1
C1CCC(C2CC(CCC3CCC(C4CC4)CC3)C(C3CCCCC3)C3CCCC23)CC1,4,1
C1CCC(C2CCC(C3CCCCC3CCCC3CCCC3)CC2)CC1,45,1
C1CCC(CCCC2CCCCC2C2CCC(C3CCCCC3)C3CCCC32)CC1,346,1
C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CC4)CC3)CC2)CC1,13,1
C1CCC(CCCC2CCC3C(CCC4CCCCC4)CC23)CC1,0,0
C1CCC(CCCC2CCC3C(CC4CCC5CCCCC5C4)CCC23)CC1,0,0
C1CCC(C2CC(CCC3CCCC3)C(C3CCCCC3)C3CCCC23)CC1,202,1
C1CCC(CCCC2CCCC3CCC23)CC1,46,1
C1CCC(C2CCC(CC3CCCCC3C3CCC(C4CCCCC4)CC3)CC2)CC1,115,1
C1CCC(CCCC2CCC3C(CC4CCCC5CCCCC54)CCC23)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)C3CCCC23)CC1,101,1
C1CCC(CCCCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,339,1
C1CCC(C2CCC(C3CCCCC3CCC3CCCC3)CC2)CC1,58,1
C1CCC(C2CC2CCCCC2CCCC2)CC1,8,1
C1CCC(CCCC2CC(C3CCCCC3)C3CCCC3C2C2CCCCC2)CC1,572,1
C1CCC(C2CC(CCCC3CC3)C(C3CCCCC3)C3CCCC23)CC1,25,1
C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,302,1
C1CCC(CCCC2C(CCC3CCCC3)CC3CCC32)CC1,1,1
C1CCC(C2CCC(C3CCCCC3CC3CCC4CCCCC4C3)CC2)CC1,73,1
C1CCC(C2CCC(C3CCCCC3CC3CCC3)CC2)CC1,261,1
C1CCC(C2CCC(C3CCCCC3CCC3CC3)C3CCCC23)CC1,28,1
C1CCC(CCCCC2CCC3CCCC23)CC1,65,1
C1CCC(C2CCC(C3CCCCC3CCC3CCC3)C3CCCC23)CC1,14,1
C1CCC(CCCC2C(CC3CCCCC3)CC3CCC32)CC1,3,1
C1CCC(C2CC(CCC3CC3)C(C3CCCCC3)C3CCCC23)CC1,20,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCCC(C4)C3)CC2)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CC3CCC(C4CCCCC4)C3)CC2)CC1,69,1
C1CCC(C2CCC(C3CCCCC3CC3CC4CCCCC4C3)CC2)CC1,37,1
C1CCC(CCCC2CCCCC2C2CCC(C3CCCCC3)CC2)CC1,266,1
C1CCC(C2CC(CCCCC3CC3)C(C3CCCCC3)C3CCCC23)CC1,18,1
C1CCC(CCCC2CCC(CCCC3CCC(CCCCC4CCC5CCCCC45)CC3)CC2)CC1,0,0
C1CCC(C2CCC(C3CCCCC3CCC3CC3)CC2)CC1,22,1
