name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_log_p_mut_r_0.5_500k_0,dis,csk,"499,979.0",13/40,0.325,0.142398,0.0106444
GB_GA_log_p_mut_r_0.5_500k_1,dis,csk,"499,980.0",10/23,0.4347826,0.1415017,0.0016841
GB_GA_log_p_mut_r_0.5_500k_2,dis,csk,"499,980.0",11/40,0.275,0.1665847,0.000774
GB_GA_log_p_mut_r_0.5_500k_3,dis,csk,"499,987.0",14/37,0.3783784,0.1395116,0.0024821
GB_GA_log_p_mut_r_0.5_500k_4,dis,csk,"499,994.0",29/43,0.6744186,0.1371696,0.0058341
GB_GA_log_p_mut_r_0.5_500k_mean,dis,csk,"499,984.0",-,0.4175159,0.1454331,0.0042837
