name,type_cluster,scaffold,SSo,TUPOR_,TUPOR,SESY,ASER
GB_GA_mut_r_0.5_0,dis,murcko,755575.0,8/106,0.0754717,0.2017497,0.0082023
GB_GA_mut_r_0.5_1,dis,murcko,757862.0,2/96,0.0208333,0.2114158,2.38e-05
GB_GA_mut_r_0.5_2,dis,murcko,808549.0,1/102,0.0098039,0.2297375,9.9e-06
GB_GA_mut_r_0.5_3,dis,murcko,999841.0,6/62,0.0967742,0.352151,0.0032007
GB_GA_mut_r_0.5_4,dis,murcko,735903.0,6/71,0.084507,0.1921924,0.0180563
GB_GA_mut_r_0.5_mean,dis,murcko,811546.0,-,0.057478,0.2374493,0.0058986
