name,type_cluster,scaffold,USo,SSo,TUPOR_,TUPOR,SESY,ASER,ACR,CwASo
GB_GA_mut_r_0.5_2,dis,murcko,131609,859909,14/102,0.13725490196078433,0.1530499157468988,0.00025474298875175936,0.00010638702078346442,219
